general,year,admin_conf,admin_espe,admin_serv,admin_obre,admin_admin,admin_auxadm,admin_prof,admin_total,admin_conf_f,admin_espe_f,admin_serv_f,admin_obre_f,admin_admin_f,admin_auxadm_f,admin_prof_f,admin_total_f,docen_emet,docen_tct,docen_mtt,docen_catt,docen_ayut,docen_tect,docen_totalf,docen_eme_f,docen_tc_f,docen_mt_f,docen_cat_f,docen_ayu_f,docen_total_f,inv_tc,inv_ay,inv_eme,inv_mt,inv_tec,inv_total,inv_tc_f,inv_ay_f,inv_eme_f,inv_mt_f,inv_tec_f,inv_total_f,n,fem,pert,perm,pern,num_Salones_de_clase,cap_Salones_de_clase,num_bibliotecas,cap_bibliotecas,num_auditorios,cap_auditorios,num_laboratorios,cap_laboratorios,num_talleres_de_docencia,cap_talleres_de_docencia,num_cubiculos,cap_cubiculos,num_cafeterias,cap_cafeterias,num_oficinas_administrativas,cap_oficinas_administrativas
facultad de quimica,1961,3,10,42,12,26,66,3,120,0,0.7,0.09523809523809525,0,0.5769230769230769,0.09090909090909093,0.3333333333333333,0.24166666666666667,0,6,3,142,126,0,277,0,0,0,0.04755340143951707,0.36885285112897054,0.1962555066079295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2620,0.25419847328244277,0.6694656488549618,0.4894894894894895,1,27,2225,1,160,2,518,40,2676,1,40,4,4,1,96,19,76
facultad de quimica,1962,4,43,42,11,28,60,2,148,0,0.16279069767441862,0.09523809523809525,0,0.5357142857142857,0.1,1,0.20270270270270271,0,8,4,150,118,0,280,0,0,0,0.04425934525191549,0.401884806735553,0.19251101321585903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2572,0.2406687402799378,0.7048989113530326,0.4878836833602585,1,27,2225,1,160,2,518,44,3450,1,44,5,6,1,96,19,76
facultad de quimica,1963,4,44,42,13,31,64,2,158,0,0.2272727272727273,0.09523809523809525,0,0.5161290322580645,0.109375,1,0.22151898734177217,0,9,4,159,110,0,282,0,0,0,0.0409652890643139,0.4349167623421355,0.18876651982378856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2504,0.22004792332268372,0.731629392971246,0.484573502722323,1,27,2225,1,160,2,518,44,3450,1,49,6,7,1,96,19,76
facultad de quimica,1964,4,45,42,12,22,74,2,159,0,0.24444444444444444,0.09523809523809525,0,0.7272727272727273,0.12162162162162164,0,0.22641509433962265,0,4,2,292,156,0,454,0,0,0,0.03767123287671233,0.4679487179487179,0.18502202643171808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2683,0.2195303764442788,0.711516958628401,0.47368421052631576,1,27,2225,1,160,2,518,44,3450,1,53,6,9,1,96,19,76
facultad de quimica,1965,2,52,42,13,26,74,2,169,0,0.2692307692307692,0.09523809523809525,0,0.5769230769230769,0.12162162162162164,1,0.23668639053254437,0,5,3,299,157,0,464,0,0,0,0.04013377926421405,0.4394904458598726,0.17456896551724138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2620,0.216793893129771,0.6790076335877863,0.5,0.8,28,2462,1,134,2,409,39,2510,1,58,7,10,1,85,19,76
facultad de quimica,1966,4,50,42,12,95,9,1,159,0,0.12,0.09523809523809525,0,0.30526315789473685,0,0,0.220125786163522,0,3,2,315,173,0,493,0,0,0,0.06349206349206349,0.5028901734104047,0.21703853955375255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2883,0.21609434616718695,0.6982310093652445,0.5040128410914928,0.7142857142857143,28,2700,1,108,1,300,34,1569,2,62,8,12,1,74,19,76
facultad de quimica,1967,3,56,42,10,40,66,1,176,0,0.125,0.09523809523809525,0,0.55,0.16666666666666666,1,0.23295454545454544,1,8,6,309,169,0,493,0,0.125,0.5,0.04207119741100323,0.4615384615384616,0.1926977687626775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3406,0.23810921902524956,0.6785085143863769,0.4858199753390875,0.625,29,2734,1,84,2,402,38,2710,2,67,9,11,1,84,20,79
facultad de quimica,1968,7,50,42,10,44,70,1,182,0,0.2,0.09523809523809525,0,0.6363636363636364,0.15714285714285714,1,0.27472527472527475,1,4,2,342,194,0,543,0,0,0,0.04385964912280701,0.4639175257731959,0.19337016574585636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3862,0.25375453133091663,0.6525116519937856,0.523469387755102,0.4375,30,2768,1,60,2,505,43,3852,2,71,10,10,1,94,22,82
facultad de quimica,1969,1,61,42,11,46,77,1,197,0,0.26229508196721313,0.09523809523809525,0,0.6304347826086957,0.15584415584415584,1,0.29441624365482233,1,15,10,335,195,0,556,0,0,0.5,0.0626865671641791,0.5025641025641026,0.22302158273381295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4448,0.25989208633093525,0.6364658273381295,0.5354671280276817,0.5,30,2768,1,60,2,505,43,3852,2,76,10,10,1,94,22,82
facultad de quimica,1970,1,60,42,11,46,80,2,200,0,0.25,0.09523809523809525,0,0.6304347826086957,0.1625,1,0.295,1,36,19,169,238,0,463,0,0.3055555555555556,0.2631578947368421,0.17751479289940827,0.42857142857142855,0.31965442764578833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5457,0.26223199560197913,0.6258017225581821,0.5317959468902865,0.5454545454545454,30,2768,1,60,2,505,43,3852,2,80,10,10,1,94,22,82
facultad de quimica,1971,1,74,42,12,47,102,2,238,0,0.28378378378378377,0.09523809523809525,0,0.5531914893617021,0.13725490196078433,1,0.2647058823529412,1,32,10,216,279,0,538,0,0.28125,0.4,0.1574074074074074,0.44086021505376344,0.3159851301115242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6094,0.2801115851657368,0.5774532326878897,0.44639718804920914,0.5294117647058824,62,4720,2,120,2,510,55,2750,2,80,40,120,1,94,22,82
facultad de quimica,1972,7,63,42,12,48,115,2,247,0.42857142857142855,0.2857142857142857,0.09523809523809525,0,0.5208333333333334,0.1565217391304348,1,0.26720647773279355,0,45,20,208,369,0,642,0,0.26666666666666666,0.35,0.20192307692307693,0.3875338753387534,0.3177570093457944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6060,0.2942244224422442,0.5146864686468647,0.41615255187885586,0.47368421052631576,56,4280,2,240,2,514,47,2706,2,80,40,120,1,94,22,82
facultad de quimica,1973,18,77,42,10,55,118,2,270,0.6666666666666666,0.23376623376623376,0.09523809523809525,0,0.509090909090909,0.1694915254237288,1,0.2962962962962963,1,57,20,247,382,10,717,0,0.2982456140350877,0.3,0.2591093117408907,0.4005235602094241,0.33472803347280333,1,5,0,0,2,8,1,0.2,0,0,1,0.5,6887,0.29882387106142005,0.4614491070132133,0.359086491739553,0.45,56,4280,2,360,2,517,47,2662,2,80,40,120,1,94,22,82
facultad de quimica,1974,17,64,42,8,110,116,2,317,0.6470588235294118,0.140625,0.09523809523809525,0,0.4090909090909091,0.16379310344827586,1,0.27129337539432175,1,68,17,266,400,9,761,0,0.35294117647058826,0.29411764705882354,0.2669172932330827,0.4525,0.3692509855453351,1,9,0,0,2,12,1,0.3333333333333333,0,0,1,0.5,6450,0.297984496124031,0.4254263565891473,0.38553590010405825,0.47619047619047616,56,4280,2,480,2,521,47,2618,2,80,40,120,1,94,22,82
facultad de quimica,1975,18,65,42,7,158,29,5,275,0.6111111111111112,0.8307692307692308,0.09523809523809525,0,0.6962025316455697,0.27586206896551724,0.6,0.6763636363636364,0,72,13,370,277,14,746,0,0.3611111111111111,0.38461538461538464,0.3864864864864865,0.4187725631768953,0.38873994638069703,3,5,0,0,2,10,0.6666666666666666,0.4,0,0,0.5,0.5,5935,0.3169334456613311,0.39646166807076666,0.3833067517278044,0.42857142857142855,55,5008,2,600,2,525,53,2574,2,80,40,120,1,94,22,82
facultad de quimica,1976,17,72,42,7,109,142,6,346,0.6470588235294118,0.19444444444444445,0.09523809523809525,0,0.4954128440366973,0.18309859154929575,0.5,0.31213872832369943,0,71,12,382,255,33,753,0,0.39436619718309857,0.3333333333333333,0.39267015706806285,0.4117647058823529,0.3811420982735724,1,6,0,0,1,8,0,0.3333333333333333,0,0,1,0.375,4592,0.32926829268292684,0.3985191637630662,0.31216931216931215,0.47368421052631576,55,4910,1,400,2,529,57,3740,2,80,40,120,1,94,22,82
facultad de quimica,1977,18,66,42,6,118,138,6,352,0.5555555555555556,0.21212121212121213,0.09523809523809525,0,0.4491525423728814,0.17391304347826086,0.6666666666666666,0.29829545454545453,0,84,11,445,234,41,815,0,0.35714285714285715,0.4545454545454546,0.31685393258426964,0.4230769230769231,0.3374233128834356,1,3,0,0,1,4,0,1,0,0,1,0.75,5283,0.34544766231307966,0.3482869581677077,0.3326027397260274,0.6,53,4863,2,500,2,532,85,3394,2,80,40,120,1,94,22,82
facultad de quimica,1978,15,98,42,10,70,153,15,361,0.6666666666666666,0.21428571428571427,0.09523809523809525,0,0.6714285714285714,0.13725490196078433,0.26666666666666666,0.2853185595567867,0,101,17,416,131,54,719,0,0.2871287128712871,0.4117647058823529,0.4134615384615384,0.44274809160305345,0.36995827538247567,3,7,0,0,1,10,0,0.14285714285714285,0,0,0,0.1,4606,0.3549717759444203,0.3300043421623969,0.36819571865443423,1,46,3901,2,500,2,536,85,3394,2,80,40,120,1,94,22,82
facultad de quimica,1979,82,141,42,8,82,184,15,512,0.32926829268292684,0.1702127659574468,0.09523809523809525,0,0.524390243902439,0.23369565217391303,0.26666666666666666,0.275390625,0,150,17,661,180,0,1008,0,0.21333333333333335,0.29411764705882354,0.32829046898638425,0.2777777777777778,0.30158730158730157,3,3,0,0,1,4,0,0,0,0,0,0,4224,0.3674242424242424,0.4628314393939394,0.7371134020618557,1,46,3901,2,500,2,536,85,3394,2,80,40,120,1,94,22,82
fcpys,1959,7,3,6,0,8,7,1,17,0.5714285714285714,0.6666666666666666,0,0,0.875,0,0,0.35294117647058826,0,0,0,76,6,0,82,0,0,0.5,0.13157894736842105,0,0.12195121951219512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,529,0.277882797731569,0.500945179584121,0.5918367346938775,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcpys,1961,1,3,6,0,8,7,1,19,0,0.6666666666666666,0,0,0.875,0,0,0.47368421052631576,0,3,1,85,11,0,100,0,0,0.5,0.12760983036102652,0.1011904761904762,0.1374404261283992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,699,0.27467811158798283,0.3690987124463519,0.4427083333333333,1,14,810,1,33,0,0,1,27,2,70,10,10,1,40,12,69
fcpys,1962,6,3,6,0,12,7,1,28,0,0.6666666666666666,0,0,0.6666666666666666,0,0,0.35714285714285715,0,6,2,103,17,0,128,0,0,0.5,0.123640713353632,0.2023809523809524,0.1529296327446033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,767,0.30247718383311606,0.33376792698826596,0.4396551724137931,1,14,833,1,36,0,0,1,60,2,70,10,10,1,40,12,69
fcpys,1963,8,3,6,0,15,8,1,34,0,0.6666666666666666,0,0,0.6,0,0,0.3235294117647059,0,14,23,112,30,0,179,0,0,0.5,0.1196715963462375,0.3035714285714286,0.1684188393608074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,865,0.2971098265895954,0.2994219653179191,0.4046692607003891,1,14,833,1,36,0,0,1,60,2,70,10,10,1,40,12,69
fcpys,1964,8,4,6,0,14,9,1,35,0,0.5,0,0,0.6428571428571429,0,0,0.3142857142857143,0,9,2,121,42,0,174,0,0,0.5,0.11570247933884298,0.4047619047619048,0.1839080459770115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1038,0.29383429672447015,0.2947976878612717,0.3770491803278688,1,14,833,1,36,0,0,1,60,2,70,10,10,1,40,12,69
fcpys,1965,5,4,6,0,13,9,1,31,0.2,0.5,0,0,0.6153846153846154,0,0,0.3548387096774194,0,9,1,117,44,0,171,0,0,0,0.10256410256410256,0.3863636363636363,0.1695906432748538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1152,0.2517361111111111,0.328125,0.38620689655172413,1,14,818,1,53,0,0,1,44,2,70,12,22,1,50,12,69
fcpys,1966,6,5,6,0,19,7,1,31,0,0.8,0,0,0.631578947368421,0,0,0.5161290322580645,0,7,2,114,39,0,162,0,0,0,0.04385964912280701,0.28205128205128205,0.09876543209876544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1357,0.2726602800294768,0.31613854089904203,0.3783783783783784,1,14,804,1,70,0,0,1,29,2,70,15,35,1,60,12,69
fcpys,1967,7,8,6,0,25,11,1,51,0,0.875,0,0,0.72,0.09090909090909093,0,0.5098039215686274,0,9,2,132,52,0,195,0,0,0,0.06818181818181818,0.28846153846153844,0.12307692307692308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1824,0.2883771929824561,0.2713815789473684,0.3593155893536122,0.4545454545454546,14,840,1,70,0,0,1,30,2,70,15,35,1,40,12,69
fcpys,1968,6,9,6,0,31,15,1,62,0,0.8888888888888888,0,0,0.6451612903225806,0.13333333333333333,0,0.4838709677419355,0,8,2,157,78,0,245,0,0,0,0.05732484076433121,0.2692307692307692,0.12244897959183672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1813,0.2989520132377275,0.2719249862107005,0.33579335793357934,0.26666666666666666,14,876,1,71,0,0,1,31,2,70,15,35,1,20,12,69
fcpys,1969,8,12,6,0,38,15,3,73,0,0.16666666666666666,0,0,0.6842105263157895,0,0,0.3835616438356164,0,16,3,150,54,0,223,0,0.125,0,0.06666666666666667,0.2037037037037037,0.1031390134529148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2090,0.31100478468899523,0.3,0.3415384615384615,0.34782608695652173,14,876,1,71,0,0,1,32,2,70,15,35,1,20,12,69
fcpys,1970,9,18,6,0,41,18,5,86,0.1111111111111111,0.6111111111111112,0,0,0.8292682926829268,0.16666666666666666,0.2,0.5697674418604651,0,12,0,149,65,0,226,0,0.08333333333333333,0.125,0.087248322147651,0.3076923076923077,0.1504424778761062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2640,0.35795454545454547,0.3053030303030303,0.38306878306878306,0.38461538461538464,14,876,1,71,0,0,1,33,2,70,15,35,1,20,12,69
fcpys,1971,10,24,6,0,41,16,7,98,0.1,0.5416666666666666,0,0,0.7560975609756098,0.0625,0.14285714285714285,0.47959183673469385,0,22,8,142,75,0,247,0,0,0.25,0.1267605633802817,0.4,0.20242914979757085,1,35,0,1,2,2,0,0.45714285714285713,0,0,0.5,0,3531,0.3525913338997451,0.2925516850750496,0.3566265060240964,0.375,35,2622,1,200,0,0,1,34,2,70,29,58,1,20,12,69
fcpys,1972,18,23,6,0,41,17,12,111,0.5,0.6086956521739131,0,0,0.7560975609756098,0.17647058823529413,0.4166666666666667,0.5585585585585585,0,37,23,99,74,0,233,0,0.05405405405405406,0.5217391304347826,0.13131313131313133,0.2972972972972973,0.21030042918454936,2,35,0,4,2,6,0.5,0.45714285714285713,0,0.25,0.5,0.3333333333333333,4618,0.3668254655695106,0.2531398873971416,0.3170011806375443,0.3125,25,1557,1,178,0,0,1,35,2,80,29,58,1,20,12,69
fcpys,1973,14,8,6,0,45,23,17,107,0.35714285714285715,0.5,0,0,0.7333333333333333,0.13043478260869565,0.35294117647058826,0.4766355140186916,0,47,20,167,119,0,353,0,0.10638297872340426,0.3,0.20958083832335328,0.2605042016806723,0.21813031161473087,4,35,0,2,2,41,0.25,0.45714285714285713,0,0.5,0.5,0.4390243902439024,4741,0.42817970892216833,0.2817970892216832,0.3270935960591133,0.2777777777777778,25,1557,1,155,0,0,1,36,2,89,29,58,1,20,12,69
fcpys,1974,8,17,6,0,68,31,19,143,0.375,0.7647058823529411,0,0,0.5735294117647058,0.2258064516129032,0.2631578947368421,0.46853146853146854,0,53,16,206,190,0,465,0,0.11320754716981132,0.4375,0.19902912621359223,0.33157894736842103,0.25161290322580643,3,29,0,1,2,33,0.3333333333333333,0.4827586206896552,0,1,0.5,0.48484848484848486,4606,0.3834129396439427,0.25640468953538864,0.30690826727066817,0.38461538461538464,25,1557,1,132,0,0,1,37,2,98,29,58,1,20,12,69
fcpys,1975,11,39,6,0,69,6,18,143,0.6363636363636364,0.7948717948717948,0,0,0.36231884057971014,0,0.4444444444444444,0.4965034965034965,0,59,13,229,219,0,520,0,0.22033898305084745,0.3076923076923077,0.2096069868995633,0.3926940639269406,0.2903846153846154,3,20,0,1,2,24,0.3333333333333333,0.35,0,1,0.5,0.375,6365,0.41256873527101334,0.27588373919874315,0.3373952779893374,0.3333333333333333,35,2672,1,110,0,0,1,38,2,108,29,58,1,20,12,69
fcpys,1976,17,17,6,0,110,36,2,182,0.5882352941176471,0.5882352941176471,0,0,0.5909090909090909,0.16666666666666666,0.5,0.5054945054945055,0,61,17,211,241,0,530,0,0.26229508196721313,0.29411764705882354,0.17535545023696683,0.4024896265560166,0.29245283018867924,2,44,0,1,2,48,0.5,0.5681818181818182,0,0,0.5,0.5625,7095,0.4434108527131783,0.46004228329809727,0.4863318499682136,0.5454545454545454,37,2608,2,180,0,0,1,39,1,60,29,58,1,20,12,69
fcpys,1977,17,17,6,0,96,41,12,183,0.35294117647058826,0.6470588235294118,0,0,0.6145833333333334,0.17073170731707318,0.25,0.46994535519125685,0,69,12,210,210,0,501,0,0.2463768115942029,0.4166666666666667,0.20476190476190476,0.3761904761904762,0.2874251497005988,2,50,0,1,4,55,0,0.52,0,0,0.25,0.4909090909090909,7759,0.4532800618636422,0.25402758087382393,0.323002558999147,0.35714285714285715,35,2496,1,200,0,0,1,40,2,80,29,58,1,20,12,69
fcpys,1978,36,23,6,0,89,10,22,180,0.5555555555555556,0.6521739130434783,0,0,0.42696629213483145,0,0.3181818181818182,0.4444444444444444,0,84,12,197,173,0,466,0,0.2619047619047619,0.16666666666666666,0.24873096446700507,0.4508670520231214,0.3240343347639485,1,54,0,1,4,55,0,0.5555555555555556,0,0,0.25,0.5454545454545454,7847,0.46170511023321015,0.27768573977316174,0.31824454871653324,1,35,2304,1,284,0,0,1,40,3,98,29,58,1,20,12,69
fcpys,1979,81,27,6,0,89,55,26,278,0.5061728395061729,0.5925925925925926,0,0,0.6067415730337079,0.2909090909090909,0.5384615384615384,0.5071942446043165,0,103,15,357,314,0,789,0,0.24271844660194175,0.26666666666666666,0.24369747899159663,0.3503184713375796,0.2864385297845374,1,55,0,1,4,56,0,0.5636363636363636,0,0,0.25,0.5535714285714286,6592,0.46146844660194175,0.26835558252427183,0.30834976988823143,1,35,2304,1,284,0,0,1,40,3,98,29,58,1,20,12,69
ffyl,1959,7,4,13,6,16,26,1,25,0.7142857142857143,1,0.15384615384615383,0,0.75,0.1153846153846154,1,0.44,0,29,5,256,0,0,290,0,0.27586206896551724,0,0.08984375,0.375,0.10689655172413794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,897,0.6098104793756968,0.241917502787068,0.2870201096892139,0.631578947368421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ffyl,1961,3,9,13,6,16,26,1,54,0.6666666666666666,0.5555555555555556,0.15384615384615383,0,0.75,0.1153846153846154,1,0.4074074074074074,2,29,7,171,0,0,209,0,0.27783251231527095,0.025,0.13566984953703703,0.375,0.14625170894728848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1318,0.6138088012139605,0.2078907435508346,0.24969097651421507,0.631578947368421,30,1844,2,76,2,830,5,153,6,115,31,150,1,96,19,77
ffyl,1962,2,8,13,6,16,25,1,51,0.5,0.75,0.15384615384615383,0,0.75,0.12,1,0.43137254901960786,3,29,9,215,0,0,256,0,0.27980295566502467,0.05,0.18149594907407407,0.375,0.185606866170439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1415,0.6367491166077739,0.215547703180212,0.244173140954495,0.631578947368421,28,1800,2,120,2,830,15,50,4,80,31,42,1,96,19,77
ffyl,1963,2,8,13,6,13,27,1,50,0.5,0.75,0.15384615384615383,0,0.6923076923076923,0.1111111111111111,1,0.38,3,70,10,178,0,0,261,0,0.2817733990147783,0.07500000000000001,0.2273220486111111,0.375,0.22496202339358956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1498,0.650200267022697,0.2349799732977303,0.2618069815195072,0.5,28,1800,2,120,2,830,15,50,4,80,31,42,1,96,19,77
ffyl,1964,4,10,13,6,18,27,1,65,0.5,0.7,0.15384615384615383,0,0.7777777777777778,0.1111111111111111,1,0.4,1,0,10,216,0,0,227,0,0.283743842364532,0.1,0.27314814814814814,0.375,0.2643171806167401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1864,0.6432403433476395,0.23766094420600856,0.26855713094245204,0.52,28,1800,2,120,2,830,15,50,4,80,31,42,1,96,19,77
ffyl,1965,3,16,13,5,22,27,1,68,0.3333333333333333,0.5625,0.15384615384615383,0,0.6818181818181818,0.1111111111111111,1,0.4117647058823529,3,28,10,229,8,0,278,0,0.2857142857142857,0.2,0.30131004366812225,0.375,0.2949640287769784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2271,0.5904887714663144,0.23778071334214,0.2796420581655481,0.5416666666666666,28,1710,2,110,2,782,10,48,5,87,20,33,1,86,19,77
ffyl,1966,1,13,13,4,59,4,1,77,0,0.4615384615384616,0.15384615384615383,0,0.423728813559322,0,1,0.4025974025974026,4,26,11,263,28,0,332,0,0.3076923076923077,0,0.2623574144486692,0.6428571428571429,0.286144578313253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2546,0.6154752553024352,0.23448546739984288,0.2488832163369496,0.5652173913043478,29,1620,3,100,1,735,6,46,6,94,8,24,1,76,19,77
ffyl,1967,10,13,13,2,23,28,1,74,0.3,0.4615384615384616,0.15384615384615383,0,0.782608695652174,0.14285714285714285,1,0.4189189189189189,6,29,16,238,24,0,313,0,0.4482758620689655,0.25,0.3319327731092437,0.4166666666666667,0.33865814696485624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2643,0.6223987892546349,0.23685206205069995,0.25167173252279634,0.5172413793103449,31,1658,2,75,1,794,14,252,7,101,18,26,1,106,19,77
ffyl,1968,24,13,13,1,24,28,1,90,0.25,0.38461538461538464,0.15384615384615383,0,0.75,0.17857142857142858,1,0.37777777777777777,3,23,11,253,46,0,336,0,0.391304347826087,0.2727272727272727,0.31225296442687744,0.5,0.3392857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2818,0.6224272533711852,0.26650106458481193,0.28506271379703535,0.5142857142857142,33,1696,1,50,1,853,22,457,8,108,29,29,1,136,19,77
ffyl,1969,12,14,13,1,21,42,1,90,0.3333333333333333,0.14285714285714285,0.15384615384615383,0,0.6666666666666666,0.11904761904761904,1,0.2777777777777778,2,38,47,456,77,0,620,0,0.2631578947368421,0.23404255319148937,0.2894736842105263,0.4675324675324675,0.30483870967741933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2783,0.616600790513834,0.2601509162773985,0.2773892773892774,0.5,52,2825,10,290,2,976,14,317,7,102,27,168,1,136,19,77
ffyl,1970,29,13,13,1,45,51,1,140,0.3103448275862069,0.38461538461538464,0.15384615384615383,0,0.6444444444444445,0.09803921568627452,1,0.35,2,25,15,276,82,0,400,0,0.36,0.13333333333333333,0.37681159420289856,0.4146341463414634,0.3725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2999,0.6258752917639213,0.245081693897966,0.2669152903569526,0.5294117647058824,71,3954,19,529,4,1100,6,177,6,97,25,308,1,136,19,77
ffyl,1971,20,10,13,1,61,55,1,147,0.3,0.2,0.15384615384615383,0,0.639344262295082,0.18181818181818185,1,0.3877551020408163,2,19,8,273,68,0,370,0,0.21052631578947367,0.125,0.36996336996337,0.4411764705882353,0.3675675675675676,1,2,0,1,1,1,0,0,0,0,0,0,2702,0.6295336787564767,0.23575129533678757,0.2498530276308054,0.5277777777777778,43,3568,2,120,2,742,5,50,5,91,13,26,1,136,19,77
ffyl,1972,16,14,13,1,49,38,2,118,0.3125,0.42857142857142855,0.15384615384615383,0,0.6326530612244898,0.21052631578947367,0.5,0.423728813559322,2,23,40,234,31,0,330,0,0.30434782608695654,0.45,0.4572649572649573,0.4516129032258064,0.4424242424242424,1,2,0,1,1,1,0,0,0,0,0,0,3242,0.607958050586058,0.20172732880937697,0.22323693556570268,0.5294117647058824,83,5568,4,122,2,742,9,62,5,86,13,26,1,136,19,77
ffyl,1973,14,13,13,1,47,34,2,111,0.6428571428571429,0.5384615384615384,0.15384615384615383,0,0.6382978723404256,0.17647058823529413,0.5,0.4774774774774775,1,28,44,195,41,0,309,0,0.21428571428571427,0.4090909090909091,0.40512820512820513,0.5609756097560976,0.4077669902912621,1,2,0,1,1,2,0,0,0,0,0,0,4234,0.6098252243741143,0.19154463863958432,0.1951975213013168,0.5,83,5568,5,125,2,742,9,75,4,80,13,26,1,136,19,77
ffyl,1974,18,11,13,1,75,28,3,133,0.6111111111111112,0.4545454545454546,0.15384615384615383,0,0.5733333333333334,0.21428571428571427,0,0.48872180451127817,1,41,33,200,30,4,309,0,0.4146341463414634,0.3333333333333333,0.465,0.7,0.459546925566343,1,2,0,1,1,2,1,0,0,0,0,0.5,4373,0.6199405442487994,0.1680768351246284,0.20545924013279232,0.5357142857142857,83,5568,6,128,2,742,9,88,3,75,13,26,1,136,19,77
ffyl,1975,24,29,13,1,73,7,4,137,0.4583333333333333,0.9655172413793104,0.15384615384615383,0,0.3835616438356164,0,0,0.48905109489051096,1,36,29,195,32,18,311,0,0.3888888888888889,0.41379310344827586,0.42564102564102563,0.75,0.42765273311897106,1,2,0,1,1,3,1,0,0,1,0,0.3333333333333333,4670,0.621627408993576,0.16188436830835118,0.21288322425077505,0.4827586206896552,78,2660,8,130,2,742,5,100,2,69,13,26,1,136,19,77
ffyl,1976,20,3,13,1,89,32,11,155,0.35,0.6666666666666666,0.15384615384615383,0,0.6067415730337079,0.21875,0.7272727272727273,0.5032258064516129,2,50,38,215,36,19,360,0,0.44,0.6842105263157895,0.4883720930232558,0.5555555555555556,0.4805555555555556,1,5,0,1,1,7,1,0.6,0,1,0,0.5714285714285714,4858,0.6521202140798683,0.20708110333470564,0.26420454545454547,0.4642857142857143,58,2690,2,120,2,742,3,250,2,100,13,26,1,136,19,77
ffyl,1977,17,6,13,1,87,33,18,161,0.35294117647058826,0.3333333333333333,0.15384615384615383,0,0.5402298850574713,0.2727272727272727,0.6111111111111112,0.4658385093167702,3,57,43,200,38,27,368,0,0.38596491228070173,0.5581395348837209,0.45,0.6052631578947368,0.4320652173913043,2,3,0,1,1,4,0.5,0.6666666666666666,0,1,1,0.75,5379,0.6198178100018591,0.2156534671872095,0.29154169166166766,0.4482758620689655,66,2679,3,106,2,742,2,80,8,55,13,26,1,136,19,77
ffyl,1978,22,20,13,1,75,13,17,147,0.3181818181818182,0.25,0.15384615384615383,0,0.36,0,0.5882352941176471,0.3333333333333333,0,95,56,170,27,29,377,0,0.4,0.5178571428571429,0.48823529411764705,0.2222222222222222,0.41379310344827586,3,4,0,1,1,4,0.3333333333333333,0.5,0,1,1,0.5,5613,0.6158916800285053,0.19205415998574735,0.26149840902516636,0.48148148148148145,48,998,9,194,2,742,1,50,14,10,13,26,1,136,19,77
